ARPT_ID,ARPT_NAME,LAT_AVG,LONG_AVG,RWY_CNT,RWY_LEN_AVG,RW_LEN_6K_10K,RWY_LEN_GE_10K
VUJ,STANLY COUNTY,35.41708402,-80.15075637,2,4500.0,0,0
Y63,ELBOW LAKE MUNI/PRIDE OF THE PRAIRIE,45.98605108,-95.98628126,2,3764.0,0,0
VVS,JOSEPH A HARDY CONNELLSVILLE,39.95853677,-79.65728998,2,3118.5,0,0
Y88,GREEN LAKE,44.60555,-85.75649305,2,2250.0,0,0
VVV,ORTONVILLE MUNI/MARTINSON FLD,45.30369076,-96.42466208,2,2796.0,0,0
Y95,HILLMAN,45.0832243,-83.93867013,2,3150.0,0,0
VYS,ILLINOIS VALLEY RGNL-WALTER A DUNCAN FLD,41.34972047,-89.15290742,2,4999.0,0,0
YKM,YAKIMA AIR TRML/MCALLISTER FLD,46.56776286,-120.5434378,2,5719.5,1,0
VDF,TAMPA EXEC,28.01309922,-82.34602815,2,4109.5,0,0
WVL,WATERVILLE RGNL,44.53333062,-69.6754652,2,3900.5,0,0
W19,VERONA,42.98959137,-89.50922142,2,2026.0,0,0
WWR,WEST WOODWARD,36.43877536,-99.52368478,2,4001.0,0,0
W23,WILD ROSE IDLEWILD,44.19870764,-89.21720138,2,2342.5,0,0
X07,LAKE WALES MUNI,27.89340342,-81.6213512,2,4630.0,0,0
W34,SHIOCTON,44.45518062,-88.56139842,2,1777.0,0,0
X26,SEBASTIAN MUNI,27.81331861,-80.49554369,2,3611.0,0,0
W41,CRISFIELD-SOMERSET COUNTY,38.01780646,-75.82717347,2,1728.5,0,0
X51,MIAMI HOMESTEAD GENERAL AVIATION,25.49966949,-80.55378351,2,3500.5,0,0
W78,WILLIAM M TUCK,36.70906468,-78.84848827,2,3034.0,0,0
VBT,BENTONVILLE MUNI/LOUISE M THADEN FLD,36.34497735,-94.2195858,2,3750.5,0,0
WA25,GREEN VALLEY AIRFIELD,48.09346805,-122.0145972,2,1855.0,0,0
XNA,NORTHWEST ARKANSAS NTL,36.28157895,-94.30776626,2,8800.5,2,0
VDI,VIDALIA RGNL,32.19286019,-82.37121591,2,5502.0,1,0
XWA,WILLISTON BASIN INTL,48.25942257,-103.7503629,2,6002.5,1,0
WBW,WILKES-BARRE WYOMING VALLEY,41.29734356,-75.85252222,2,2784.0,0,0
Y19,MANDAN RGNL/LAWLER FLD,46.767788,-100.8944169,2,3660.0,0,0
WDG,ENID WOODRING RGNL,36.37679016,-97.78798405,2,5881.5,1,0
Y37,PARK RIVER - W C SKJERVEN FLD,48.39415214,-97.78076704,2,2799.5,0,0
WDR,BARROW COUNTY,33.98247073,-83.66746447,2,4404.5,0,0
Y51,VIROQUA MUNI,43.57936022,-90.89647193,2,3212.0,0,0
WLD,STROTHER FLD,37.16820519,-97.03805933,2,4321.5,0,0
Y58,SLEEPY EYE MUNI,44.24963958,-94.710425,2,2570.0,0,0
WLK,SELAWIK,66.60015915,-159.9858751,2,2830.5,0,0
Y70,IONIA COUNTY,42.93792804,-85.06056226,2,4279.5,0,0
WLW,WILLOWS/GLENN COUNTY,39.51574687,-122.2171672,2,3956.5,0,0
Y87,WILLIAM B BOLTON,44.79057569,-86.00278819,2,2417.5,0,0
WMC,WINNEMUCCA MUNI,40.89652535,-117.8050677,2,5900.0,1,0
Y91,HOME ACRES SKY RANCH,44.32018402,-85.17075347,2,3190.0,0,0
WRI,MC GUIRE FLD (JOINT BASE MC GUIRE DIX LAKEHURST),40.0159015,-74.59310972,2,8570.0,1,1
Y94,EAST JORDAN CITY,45.12988541,-85.10707222,2,2525.0,0,0
ZER,SCHUYLKILL COUNTY/JOE ZERBEY,40.70730734,-76.37241091,2,3812.0,0,0
Y98,GRAND MARAIS,46.62034375,-85.92009583,2,2700.0,0,0
ZZV,ZANESVILLE MUNI,39.94444596,-81.89209425,2,4998.5,0,0
YIP,WILLOW RUN,42.24092217,-83.53190462,2,6272.0,1,0
WSN,SOUTH NAKNEK NR 2,58.70240719,-157.0027162,2,2789.0,0,0
YKN,CHAN GURNEY MUNI,42.91618103,-97.38550228,2,4737.0,1,0
WST,WESTERLY STATE,41.34963764,-71.80340847,2,3985.0,0,0
VIH,ROLLA NTL,38.12742937,-91.76951393,2,5500.5,0,0
WVI,WATSONVILLE MUNI,36.93582502,-121.7895085,2,4250.0,0,0
ZPH,ZEPHYRHILLS MUNI,28.22691481,-82.15592135,2,5601.0,1,0
TRI,TRI-CITIES,36.47591889,-82.40641501,2,6221.0,1,0
TX42,FAIR WEATHER FLD,29.93478263,-96.03635416,2,2687.5,0,0
TBR,STATESBORO-BULLOCH COUNTY,32.48328906,-81.73700387,2,5191.0,0,0
TAD,PERRY STOKES,37.25922328,-104.3408609,2,5500.0,0,0
U69,DUCHESNE MUNI,40.19382643,-110.3818661,2,4445.5,0,0
TCY,TRACY MUNI,37.68900945,-121.4416287,2,3719.5,0,0
TSG,TANACROSS,63.37405625,-143.3290556,2,4917.0,0,0
TDW,TRADEWIND,35.16945499,-101.8256604,2,4049.0,0,0
TVI,THOMASVILLE RGNL,30.90156532,-83.88134732,2,5501.5,1,0
TDZ,TOLEDO EXEC,41.56479545,-83.48217707,2,4814.0,0,0
U00,LEADORE,44.67313125,-113.352534,2,3201.5,0,0
TE89,JACALON RANCH,27.27924305,-98.9679375,2,3087.5,0,0
UAM,ANDERSEN AFB,13.58395701,144.9300306,2,10864.0,0,2
TEB,TETERBORO,40.85025167,-74.06092907,2,6506.5,2,0
TRM,JACQUELINE COCHRAN RGNL,33.62639171,-116.1607927,2,6747.5,1,0
TAN,TAUNTON MUNI - KING FLD,41.87522089,-71.01741965,2,2700.0,0,0
VAD,MOODY AFB,30.96867291,-83.19312986,2,8651.0,2,0
TIK,TINKER AFB,35.41479361,-97.38688291,2,10550.0,1,1
TVC,CHERRY CAPITAL,44.74173286,-85.58255291,2,6197.0,1,0
TIP,RANTOUL NTL AVN CNTR-FRANK ELLIOTT FLD,40.29357124,-88.14239452,2,4947.5,0,0
TWM,RICHARD B HELGESON,47.04878766,-91.7452059,2,3490.5,0,0
TIX,SPACE COAST RGNL,28.51485419,-80.79980727,2,6159.5,1,0
TCC,TUCUMCARI MUNI,35.18304454,-103.6033241,2,5852.0,1,0
TKC,TRACY MUNI,44.24940898,-95.60763034,2,2438.0,0,0
U52,BEAVER MUNI,38.22982373,-112.6758434,2,3567.0,0,0
TKX,KENNETT MEML,36.22656017,-90.03620453,2,4006.0,0,0
U78,ALLEN H TIGERT,42.64852778,-111.5816306,2,3000.0,0,0
TLH,TALLAHASSEE INTL,30.3971352,-84.35136992,2,7500.0,2,0
TCL,TUSCALOOSA NTL,33.22179664,-87.61115248,2,5249.0,1,0
TMA,HENRY TIFT MYERS,31.42997194,-83.48857987,2,5156.5,1,0
TRK,TRUCKEE-TAHOE,39.3200491,-120.138954,2,5827.5,1,0
TA54,MCCREA,31.81506944,-100.9116667,2,2531.5,0,0
TS70,DEEP WATER COVE,31.98792917,-96.21766597,2,2915.5,0,0
TMK,TILLAMOOK,45.41831278,-123.8141884,2,3956.0,0,0
UUU,NEWPORT STATE,41.53251804,-71.28159413,2,2811.0,0,0
TNP,TWENTYNINE PALMS,34.13095714,-115.9461658,2,4664.0,0,0
TTN,TRENTON MERCER,40.27685258,-74.81344641,2,5403.0,1,0
TOA,ZAMPERINI FLD,33.80324852,-118.3397359,2,4000.5,0,0
TUS,TUCSON INTL,32.11832099,-110.9432032,2,8998.0,1,1
TOB,DODGE CENTER,44.01834935,-92.83211495,2,3441.5,0,0
TVF,THIEF RIVER FALLS RGNL,48.06582814,-96.18515668,2,5750.5,1,0
TOC,TOCCOA RG LETOURNEAU FLD,34.5933287,-83.29580245,2,3979.5,0,0
TWF,JOSLIN FLD/MAGIC VALLEY RGNL,42.48250462,-114.4882789,2,5964.0,1,0
TOG,TOGIAK,59.05457895,-160.3945473,2,2691.0,0,0
TX22,LEROUX,33.10216805,-97.15543125,2,1905.0,0,0
TOI,TROY MUNI AT N KENNETH CAMPBELL FLD,31.85997885,-86.01352288,2,5610.5,1,0
TXK,TEXARKANA RGNL-WEBB FLD,33.45385721,-93.99066923,2,5901.0,1,0
TOL,EUGENE F KRANZ TOLEDO EXPRESS,41.58671981,-83.80558385,2,8099.5,0,1
TYS,MC GHEE TYSON,35.81097805,-83.99402794,2,9500.0,2,0
TOP,PHILIP BILLARD MUNI,39.06872789,-95.62253132,2,4715.0,0,0
U10,PRESTON,42.10682125,-111.9126791,2,2966.0,0,0
TOR,TORRINGTON MUNI,42.06463141,-104.1520669,2,4552.0,0,0
U68,NORTH BIG HORN COUNTY,44.91129881,-108.4470431,2,3533.0,0,0
UCP,NEW CASTLE MUNI,41.02506633,-80.41333572,2,3425.0,0,0
U74,CRESCENT VALLEY,40.41570536,-116.5636765,2,5037.0,0,0
UES,WAUKESHA COUNTY,43.04062912,-88.23642591,2,4724.0,0,0
U93,MAGIC RESERVOIR,43.28150486,-114.3959042,2,2875.0,0,0
UIN,QUINCY RGNL-BALDWIN FLD,39.94207025,-91.19256646,2,6247.5,1,0
UBE,CUMBERLAND MUNI,45.50616568,-91.98060211,2,3019.5,0,0
ULS,ULYSSES,37.60340528,-101.3735332,2,5300.0,0,0
UNU,DODGE COUNTY,43.42652442,-88.70341593,2,4549.0,0,0
UGN,WAUKEGAN NTL,42.42239981,-87.868104,2,4875.5,1,0
TPF,PETER O KNIGHT,27.91556073,-82.44917442,2,3135.0,0,0
ULM,NEW ULM MUNI,44.31885495,-94.50180078,2,3939.5,0,0
TPH,TONOPAH,38.06013934,-117.0862165,2,6410.0,1,0
UNK,UNALAKLEET,63.88666078,-160.7971052,2,3900.0,0,0
TPL,DRAUGHON-MILLER CENTRAL TEXAS RGNL,31.15216076,-97.40738861,2,5870.0,1,0
USE,FULTON COUNTY,41.6095421,-84.12788023,2,2998.5,0,0
TQK,SCOTT CITY MUNI,38.47550978,-100.884112,2,3573.5,0,0
UT94,LOCOMOTIVE SPRINGS,41.70548888,-112.918125,2,2279.5,0,0
SUS,SPIRIT OF ST LOUIS,38.66268807,-90.65332057,2,6242.5,1,0
SPI,ABRAHAM LINCOLN CAPITAL,39.84459323,-89.67756969,2,7700.5,2,0
T41,LA PORTE MUNI,29.66925575,-95.0641851,2,3581.5,0,0
SBP,SAN LUIS OBISPO COUNTY RGNL,35.23715471,-120.6436305,2,4300.5,1,0
SSI,ST SIMONS ISLAND,31.15198599,-81.39015939,2,4448.5,0,0
SBU,BLUE EARTH MUNI,43.59574316,-94.0929495,2,2822.5,0,0
SWW,AVENGER FLD,32.4673508,-100.4665354,2,5749.0,0,0
SBX,SHELBY,48.5405845,-111.8711085,2,4353.0,0,0
SNY,SIDNEY MUNI/LLOYD W CARR FLD,41.09944654,-102.9849342,2,5652.5,1,0
SBY,SALISBURY-OCEAN CITY WICOMICO RGNL,38.34010728,-75.50972219,2,5700.0,1,0
SRQ,SARASOTA/BRADENTON INTL,27.39544329,-82.55403434,2,7253.0,1,0
SCA,SIDNEY MUNI,40.24097473,-84.14863725,2,3997.0,0,0
STK,STERLING MUNI,40.61401431,-103.264251,2,4005.0,0,0
SCB,SCRIBNER STATE,41.60981527,-96.63047791,2,3699.5,0,0
SWD,SEWARD,60.1300368,-149.4175174,2,3269.0,0,0
SCH,SCHENECTADY COUNTY,42.85209478,-73.92989363,2,5925.5,1,0
SYN,STANTON AIRFIELD,44.47552152,-93.01632014,2,2289.0,0,0
SCK,STOCKTON METRO,37.89483331,-121.2399964,2,7348.5,0,1
SNK,WINSTON FLD,32.69300149,-100.9507353,2,4899.5,0,0
SD25,INFINITY LANDING,44.21819791,-103.2535097,2,4031.0,0,0
SAR,SPARTA COMMUNITY-HUNTER FLD,38.14867995,-89.69833237,2,3480.0,0,0
SDA,SHENANDOAH MUNI,40.7518473,-95.41393313,2,4219.5,0,0
SQI,WHITESIDE COUNTY/JOS H BITTORF FLD,41.74305268,-89.67721482,2,5199.5,1,0
SDM,BROWN FLD MUNI,32.5719429,-116.9798765,2,5578.5,1,0
SSC,SHAW AFB,33.97268783,-80.47037181,2,9014.0,1,1
SDY,SIDNEY-RICHLAND RGNL,47.70728889,-104.1917424,2,4864.5,0,0
STE,STEVENS POINT MUNI,44.54496319,-89.53007708,2,4831.5,1,0
SEF,SEBRING RGNL,27.45641322,-81.3423789,2,5112.0,0,0
STS,CHARLES M SCHULZ - SONOMA COUNTY,38.50966236,-122.813142,2,5601.0,0,0
SET,ST CHARLES COUNTY RGNL/SMARTT FLD,38.93032015,-90.42953598,2,2900.0,0,0
SUX,SIOUX GATEWAY/BRIG GENERAL BUD DAY FLD,42.40150404,-96.38408505,2,7701.5,2,0
SFF,FELTS FLD,47.68298648,-117.321883,2,3574.5,0,0
SWO,STILLWATER RGNL,36.16120768,-97.08568837,2,6201.5,1,0
SFM,SANFORD SEACOAST RGNL,43.39414666,-70.70779402,2,5694.0,1,0
SXU,SANTA ROSA ROUTE 66,34.93593132,-104.6427512,2,4653.5,0,0
SFQ,SUFFOLK EXEC,36.68302083,-76.59986816,2,4378.5,0,0
T00,CHAMBERS COUNTY,29.76971778,-94.6638012,2,2452.5,0,0
SFZ,NORTH CENTRAL STATE,41.92027162,-71.49153541,2,4105.5,0,0
SNA,JOHN WAYNE/ORANGE COUNTY,33.67611641,-117.86764,2,4293.0,0,0
SGF,SPRINGFIELD-BRANSON NTL,37.24559369,-93.38838648,2,7501.5,2,0
SNS,SALINAS MUNI,36.66246855,-121.607004,2,5414.5,1,0
SGH,SPRINGFIELD/BECKLEY MUNI,39.83964688,-83.84072631,2,7254.0,1,0
SOW,SHOW LOW RGNL,34.26518108,-110.0049803,2,5570.0,1,0
SGT,STUTTGART MUNI CARL HUMPHREY FLD,34.5998408,-91.57461541,2,5508.5,1,0
SPG,ALBERT WHITTED,27.76505307,-82.62670416,2,3270.0,0,0
SHR,SHERIDAN COUNTY,44.77003866,-106.9799444,2,6670.0,1,0
SPW,SPENCER MUNI,43.16563369,-95.2027668,2,5550.5,1,0
SHV,SHREVEPORT RGNL,32.44668803,-93.82597825,2,7675.5,2,0
SRE,SEMINOLE MUNI,35.27347979,-96.67574002,2,3502.0,0,0
SJC,NORMAN Y MINETA SAN JOSE INTL,37.36299415,-121.9286223,2,11000.0,0,2
SRR,SIERRA BLANCA RGNL,33.46067282,-105.5294926,2,7214.5,2,0
SJN,ST JOHNS INDUSTRIAL AIR PARK,34.51817448,-109.3789431,2,4361.0,0,0
SSF,STINSON MUNI,29.33697347,-98.4708086,2,4564.0,0,0
SJU,LUIS MUNOZ MARIN INTL,18.43872608,-66.00213657,2,9208.0,1,1
STC,ST CLOUD RGNL,45.54598856,-94.05956136,2,5250.0,1,0
SKI,SAC CITY MUNI,42.37943852,-94.97966248,2,3225.0,0,0
STJ,ROSECRANS MEML,39.77140716,-94.91065231,2,6429.0,1,0
SKX,TAOS RGNL,36.45289929,-105.6728963,2,7052.0,1,0
SAV,SAVANNAH/HILTON HEAD INTL,32.12740377,-81.20187818,2,8176.5,2,0
SAC,SACRAMENTO EXEC,38.51314861,-121.4928279,2,4670.0,0,0
SUE,DOOR COUNTY CHERRYLAND,44.84379075,-87.42127203,2,3899.0,0,0
SAD,SAFFORD RGNL/1LT DUANE SPALSBURY FLD,32.85340564,-109.6350598,2,5404.5,1,0
SUW,RICHARD I BONG,46.68898754,-92.09470223,2,4550.5,0,0
SLE,MCNARY FLD,44.90951049,-123.0025493,2,5478.5,0,0
SVE,SUSANVILLE MUNI,40.3754296,-120.5730676,2,3115.5,0,0
SLH,CHEBOYGAN COUNTY,45.65347464,-84.51922792,2,2939.0,0,0
SWF,NEW YORK STEWART INTL,41.50409823,-74.1026183,2,8910.5,1,1
SLI,LOS ALAMITOS AAF,33.79001993,-118.0517715,2,6950.0,1,0
SWT,SEWARD MUNI,40.86487123,-97.10928225,2,3800.0,0,0
SLK,ADIRONDACK RGNL,44.38456923,-74.206211,2,5285.0,1,0
SXQ,SOLDOTNA,60.47525971,-151.0404506,2,3650.5,0,0
SMD,SMITH FLD,41.14336419,-85.15278865,2,3024.0,0,0
SYF,CHEYENNE COUNTY MUNI,39.75992357,-101.7944235,2,3756.5,0,0
SMF,SACRAMENTO INTL,38.69543128,-121.5907679,2,8601.5,2,0
SYR,SYRACUSE HANCOCK INTL,43.11142555,-76.10601698,2,8257.0,2,0
SMS,SUMTER,33.9947606,-80.3612602,2,4291.0,0,0
T12,KIRBYVILLE,30.64627444,-93.91472847,2,2864.5,0,0
SMX,SANTA MARIA PUB/CAPT G ALLAN HANCOCK FLD,34.89980796,-120.4589135,2,6601.5,1,0
T69,SINTON,28.03843373,-97.54251306,2,3711.5,0,0
SN18,SILLS AIR PARK,37.66710347,-97.02524236,2,1532.5,0,0
SBM,SHEBOYGAN COUNTY MEML,43.76958486,-87.85179813,2,5901.0,1,0
RNH,NEW RICHMOND RGNL,45.14591137,-92.5386122,2,3778.5,0,0
RDM,ROBERTS FLD,44.25406783,-121.1499711,2,7022.0,2,0
RST,ROCHESTER INTL,43.90786554,-92.5000854,2,8167.5,2,0
PPO,LA PORTE MUNI,41.57265579,-86.73453596,2,3898.5,0,0
RIV,MARCH ARB,33.88400069,-117.2582833,2,8181.5,0,1
PQI,PRESQUE ISLE INTL,46.68870787,-68.04425718,2,6720.5,1,0
RPD,RICE LAKE RGNL/CARL'S FLD,45.41876498,-91.77342978,2,5100.0,1,0
PQN,PIPESTONE MUNI,43.98252812,-96.30051304,2,3422.5,0,0
RWL,RAWLINS MUNI/HARVEY FLD,41.80570634,-107.2004964,2,5665.0,1,0
PRB,PASO ROBLES MUNI,35.6728189,-120.6265673,2,5354.5,1,0
RHI,RHINELANDER/ONEIDA COUNTY,45.63094955,-89.46559886,2,6000.5,1,0
PHP,PHILIP,44.0487782,-101.5987833,2,3793.0,0,0
RKS,SOUTHWEST WYOMING RGNL,41.59406965,-109.0655485,2,7614.0,1,0
PRG,EDGAR COUNTY,39.6995774,-87.67099527,2,3850.5,0,0
PIH,POCATELLO RGNL,42.90969756,-112.596864,2,8104.5,2,0
PRO,PERRY MUNI,41.82792464,-94.15954158,2,3161.0,0,0
RQO,EL RENO RGNL,35.47255045,-98.00602314,2,4808.5,0,0
PIR,PIERRE RGNL,44.38269408,-100.2859767,2,6890.0,2,0
RUT,RUTLAND/SOUTHERN VERMONT RGNL,43.52918766,-72.94959077,2,4236.5,0,0
PRZ,PORTALES MUNI,34.14550013,-103.4101543,2,5130.0,0,0
RDG,READING RGNL/CARL A SPAATZ FLD,40.37843421,-75.96488532,2,5750.5,1,0
PSB,MID-STATE,40.88425715,-78.08734743,2,5358.5,0,0
RFD,CHICAGO/ROCKFORD INTL,42.19530295,-89.09656233,2,9101.0,1,1
PHN,ST CLAIR COUNTY INTL,42.91105162,-82.52873223,2,4552.0,0,0
RIC,RICHMOND INTL,37.50695504,-77.32111844,2,7805.0,2,0
PSF,PITTSFIELD MUNI,42.42748957,-73.29092598,2,4643.5,0,0
RKD,KNOX COUNTY RGNL,44.06029728,-69.09958005,2,4706.0,0,0
PSN,PALESTINE MUNI,31.77942652,-95.70630333,2,4503.5,0,0
RMG,RICHARD B RUSSELL RGNL - J H TOWERS FLD,34.35074768,-85.15868247,2,5250.5,1,0
PSP,PALM SPRINGS INTL,33.82967622,-116.5062181,2,7476.0,1,0
PIE,ST PETE-CLEARWATER INTL,27.90815055,-82.68591348,2,7865.0,1,0
PKB,MID-OHIO VALLEY RGNL,39.34447615,-81.43937876,2,5621.0,1,0
ROX,ROSEAU MUNI/RUDY BILLBERG FLD,48.85551017,-95.69628948,2,3248.5,0,0
PTH,PORT HEIDEN,56.95909097,-158.6347278,2,4500.0,0,0
RPX,ROUNDUP,46.47495305,-108.5444275,2,3779.5,0,0
PKD,PARK RAPIDS MUNI/KONSHOK FLD,46.90115196,-95.07303757,2,4498.5,0,0
RRT,WARROAD INTL MEML,48.9418825,-95.34913793,2,4193.5,0,0
PTN,HARRY P WILLIAMS MEML,29.7094127,-91.33890442,2,4949.5,0,0
RTN,RATON MUNI/CREWS FLD,36.74229484,-104.5009285,2,6020.0,1,0
PTS,ATKINSON MUNI,37.44957757,-94.73133508,2,5050.0,1,0
PPA,PERRY LEFORS FLD,35.61338482,-100.9966312,2,5181.0,0,0
PKV,CALHOUN COUNTY,28.65291417,-96.68345684,2,3718.0,0,0
RDD,REDDING RGNL,40.50865294,-122.293102,2,6035.0,1,0
PLN,PELLSTON RGNL/EMMET COUNTY,45.57107358,-84.79660562,2,5957.0,1,0
PO1,POPLAR MUNI,48.13475189,-105.1614905,2,3711.5,0,0
PVB,PLATTEVILLE MUNI,42.68927055,-90.44441949,2,3800.0,0,0
POC,BRACKETT FLD,34.09171546,-117.78165,2,4250.5,0,0
PVD,RHODE ISLAND TF GREEN INTL,41.7227418,-71.42735938,2,7390.5,2,0
RFI,RUSK COUNTY,32.14162349,-94.8517125,2,3504.0,0,0
PVG,HAMPTON ROADS EXEC,36.78082522,-76.45082889,2,4437.5,0,0
RHV,REID-HILLVIEW OF SANTA CLARA COUNTY,37.33287088,-121.8197968,2,3099.5,0,0
PVU,PROVO MUNI,40.2189887,-111.7232963,2,7615.5,2,0
RID,RICHMOND MUNI,39.75609899,-84.84273986,2,5250.5,0,0
PVW,HALE COUNTY,34.16828153,-101.7171044,2,4998.5,0,0
RIW,CENTRAL WYOMING RGNL,43.06399348,-108.4602937,2,6502.0,1,0
PMD,PALMDALE USAF PLANT 42,34.62938715,-118.0845514,2,12001.5,0,2
RKP,ARANSAS COUNTY,28.08620639,-97.04333352,2,5053.0,0,0
PWD,SHER-WOOD,48.79078339,-104.5236999,2,3425.5,0,0
RLD,RICHLAND,46.30563996,-119.3041886,2,4005.0,0,0
PWG,MC GREGOR EXEC,31.48453729,-97.31604277,2,4492.5,0,0
RND,RANDOLPH AFB,29.528906,-98.2780308,2,8351.5,2,0
PIA,GENERAL DOWNING - PEORIA INTL,40.66403522,-89.69247376,2,9054.0,1,1
POH,POCAHONTAS MUNI,42.74295686,-94.647015,2,3049.5,0,0
PNE,NORTHEAST PHILADELPHIA,40.08154907,-75.01051194,2,5999.5,1,0
ROA,ROANOKE/BLACKSBURG RGNL (WOODRUM FLD),37.32523421,-79.97544998,2,6305.0,1,0
RZL,JASPER COUNTY,40.94773259,-87.1836807,2,2725.0,0,0
ROW,ROSWELL AIR CENTER,33.3000533,-104.5305339,2,11504.0,0,2
S01,CONRAD,48.16822937,-111.9763179,2,3701.0,0,0
RPB,BELLEVILLE MUNI,39.81730637,-97.65903885,2,2457.5,0,0
S39,PRINEVILLE,44.28753877,-120.9054488,2,4729.0,0,0
RPH,GRAHAM MUNI,33.11065481,-98.5548666,2,4158.5,0,0
PNN,PRINCETON MUNI,45.20065984,-67.56439513,2,4002.5,0,0
RQB,ROBEN-HOOD,43.7220793,-85.50277214,2,3499.5,0,0
RAP,RAPID CITY RGNL,44.04675429,-103.0574914,2,6151.0,1,0
RRL,MERRILL MUNI,45.19913298,-89.7117622,2,4048.5,0,0
RBD,DALLAS EXEC,32.68114439,-96.86831081,2,5468.0,1,0
RSL,RUSSELL MUNI,38.87200694,-98.81245757,2,3301.0,0,0
RBE,ROCK COUNTY,42.57195665,-99.57017345,2,3450.0,0,0
RSV,CRAWFORD COUNTY,39.01593414,-87.64922587,2,4253.0,0,0
PNS,PENSACOLA INTL,30.47342598,-87.18661149,2,7002.0,2,0
RTS,RENO/STEAD,39.66779759,-119.8766185,2,8304.0,2,0
RCE,CLARENCE E PAGE MUNI,35.4881085,-97.82311851,2,4758.0,1,0
RVF,RUBY VALLEY FLD,45.53483204,-112.3034742,2,4433.0,0,0
RCV,ASTRONAUT KENT ROMINGER,37.714046,-106.3519209,2,5431.5,1,0
RWF,REDWOOD FALLS MUNI,44.54665806,-95.0820007,2,3041.0,0,0
RCX,RUSK COUNTY,45.49652082,-91.00017231,2,3600.0,0,0
PPG,PAGO PAGO INTL,-14.33003772,-170.7102992,2,6901.0,0,1
RCZ,RICHMOND COUNTY,34.89123682,-79.76059014,2,4005.0,0,0
RYV,WATERTOWN MUNI,43.16985707,-88.72294841,2,3615.0,0,0
PWM,PORTLAND INTL JETPORT,43.64570495,-70.30826223,2,6650.0,2,0
RZN,BURNETT COUNTY,45.82348286,-92.37358306,2,4450.0,0,0
PYM,PLYMOUTH MUNI,41.90877559,-70.72750907,2,4500.0,0,0
S33,MADRAS MUNI,44.67154052,-121.1559286,2,3896.0,0,0
PYX,PERRYTON OCHILTREE COUNTY,36.41218098,-100.7522643,2,4490.5,0,0
S43,HARVEY FLD,47.9048718,-122.1027679,2,2551.0,0,0
RAC,BATTEN INTL,42.76108813,-87.8141244,2,5497.5,1,0
S64,STANFORD/BIGGERSTAFF FLD,47.14609269,-110.2295995,2,2900.0,0,0
RAL,RIVERSIDE MUNI,33.95172627,-117.4459074,2,4125.5,0,0
RCM,SKYHAVEN,38.78367762,-93.80295309,2,3503.5,0,0
ODX,EVELYN SHARP FLD,41.62317225,-98.95133531,2,3366.5,0,0
OWA,OWATONNA DEGNER RGNL,44.1227627,-93.2580811,2,4250.0,0,0
OTG,WORTHINGTON MUNI,43.65515432,-95.5797111,2,4850.0,0,0
OFK,NORFOLK RGNL/KARL STEFAN MEML FLD,41.98546001,-97.43511329,2,5803.5,0,0
P08,COOLIDGE MUNI,32.93571412,-111.4262396,2,4718.0,0,0
OGA,SEARLE FLD,41.1197871,-101.7692855,2,4401.0,0,0
PEO,PENN YAN/YATES COUNTY,42.63809609,-77.05305568,2,4530.0,0,0
OGB,ORANGEBURG MUNI,33.45725161,-80.85936582,2,4953.5,0,0
OUN,UNIVERSITY OF OKLAHOMA WESTHEIMER,35.24538802,-97.47208281,2,4973.5,0,0
OGD,OGDEN-HINCKLEY,41.19483407,-112.0126867,2,6651.0,1,0
OWK,CENTRAL MAINE/NORRIDGEWOCK,44.71549079,-69.86646059,2,3999.0,0,0
OGG,KAHULUI,20.89897616,-156.4304613,2,5989.0,1,0
PAH,BARKLEY RGNL,37.06032037,-88.77288361,2,5999.5,1,0
OH86,COLVIN,41.34514653,-82.82863611,2,1220.0,0,0
PDC,PRAIRIE DU CHIEN MUNI,43.01954191,-91.12382875,2,4499.5,0,0
OIN,OBERLIN MUNI,39.83420467,-100.5397508,2,3566.5,0,0
OCQ,OCONTO/J DOUGLAS BAKE MUNI,44.87423043,-87.91003539,2,2519.0,0,0
O26,LONE PINE/DEATH VALLEY,36.58886673,-118.0504237,2,3191.0,0,0
OTM,OTTUMWA RGNL,41.10750863,-92.44697793,2,5301.0,1,0
OKK,KOKOMO MUNI,40.52784727,-86.05924861,2,5001.5,1,0
OVO,NORTH VERNON,39.04549705,-85.60629536,2,3866.0,0,0
OL35,AVIATION ACRES,35.85988333,-96.08207847,2,1735.0,0,0
OWD,NORWOOD MEML,42.19052282,-71.17292809,2,4001.0,0,0
OL37,COOPER COLES RANCH,34.43953541,-96.60772291,2,1300.0,0,0
OXI,STARKE COUNTY,41.32973737,-86.66533762,2,4048.5,0,0
OLD,DEWITT FLD/OLD TOWN MUNI,44.95218554,-68.67436807,2,3401.5,0,0
P45,MOUNT PLEASANT/SCOTTDALE,40.1076368,-79.54323541,2,1831.0,0,0
OLE,CATTARAUGUS COUNTY-OLEAN,42.24178269,-78.37119837,2,3458.5,0,0
O29,PITTSBURG LANDING,45.62947847,-116.4749722,2,731.0,0,0
OLM,OLYMPIA RGNL,46.96947416,-122.902221,2,4828.5,0,0
PCW,ERIE-OTTAWA INTL,41.51611518,-82.86908405,2,4824.0,0,0
OLU,COLUMBUS MUNI,41.44853562,-97.34007994,2,5468.0,1,0
PDT,EASTERN OREGON RGNL AT PENDLETON,45.69505379,-118.8437299,2,5554.5,1,0
